id,name,slug,type
b9c033d2-a904-11e1-9412-005056900141,Hobbies,Hobbies,Topic
b9c081f1-a904-11e1-9412-005056900141,Holidays,Holidays,Topic
bb74e8bc-a904-11e1-9412-005056900141,Home Construction,Home_Construction,Topic
eae89da0-0744-11e2-8e7c-005056a8759d,Home Economics,Home_Economics,Topic
bca5eeb6-a904-11e1-9412-005056900141,Homeland security,Homeland_security,Topic
bb14793b-a904-11e1-9412-005056900141,Homelessness,Homelessness,Issue
01491e70-c1eb-11e1-939f-005056a8759d,Homeschooling,Homeschooling,Topic
bb14793d-a904-11e1-9412-005056900141,Homosexuality,Homosexuality,Topic
ae55c770-878a-11e2-9a4b-005056a8759d,Hoover Institution,Hoover_Institution,Institution
fe866a30-77d8-11e3-a1c6-005056a8759d,Horoscope,Horoscope-Topic,Topic
61691090-2acb-11e3-b3f1-005056a8759d,Hosting,Hosting,Topic
bb750fd5-a904-11e1-9412-005056900141,Hotels and Guest House Management,Hotels_and_Guest_House_Management,Topic
c176b0a3-a904-11e1-9412-005056900141,Housing policy,Housing_policy,Topic
820858ce-a9ae-11ea-9109-01705199481b,HuffPost / YouGov polls,HuffPost_YouGov_polls,Topic
bbf71114-a904-11e1-9412-005056900141,Human behavior,Human_behavior,Topic
abc778a0-d0b5-11e1-beea-005056a8759d,Human body,Human_body,Topic
52c9d450-3afa-11e2-bcb0-005056a8759d,Humanitarianism,Humanitarianism,Topic
5557a2e9-535a-11ea-b4c5-d5012d8559f3,Hunter Biden,Hunter_Biden,Public Figure
efc75beb-ce2a-11eb-a27f-7519e694646e,Hygiene,Hygiene,Issue
108b80c0-c4a6-11e3-89b8-005056a8759d,The Holocaust,The_Holocaust,Topic
b391e580-66f5-11e2-97e1-005056a8759d,Illegal drug trade,Illegal_drug_trade,Topic
5d6036b0-00ea-11e2-8e7c-005056a8759d,Illegal immigration,Illegal_immigration,Issue
2f1fc210-2445-11e2-8a8a-005056a8759d,Illness,Illness,Topic
85d7dc40-b718-11e1-ab28-00505690014d,Imagination,Imagination,Topic
bb147939-a904-11e1-9412-005056900141,Immigration,Immigration,Issue
bb0229d9-a904-11e1-9412-005056900141,Immigration law,Immigration_law,Topic
5ce000d0-0103-11e2-8e7c-005056a8759d,Immigration to the United States,Immigration_to_the_United_States,Topic
c78e4210-fdc1-11e1-8e7c-005056a8759d,In vitro fertilization,In_vitro_fertilization,Topic
a6df88b0-be3f-11e1-9cb6-00505690014d,Income inequality,Income_inequality,Topic
372f46e0-56c8-11e3-9e30-005056a8759d,Income Tax,Income_Tax,Issue
7306d670-c9bf-11e1-beea-005056a8759d,Indigenous peoples,Indigenous_peoples,Topic
f41171e0-6635-11e2-8c5f-005056a8759d,Inequality,Inequality,Issue
68d71c50-f822-11e1-8e7c-005056a8759d,Infection control,Infection_control,Topic
3f09d390-788c-11e3-a1c6-005056a8759d,Infrastructure,Infrastructure,Topic
38e49f20-76c8-11e2-8fef-005056a8759d,Insects,Insects,Topic
b9ffadd6-a904-11e1-9412-005056900141,Interior Design,Interior_Design,Topic
95cf9990-9704-11e2-9a4b-005056a8759d,International news,International_news,Topic
bb744ca7-a904-11e1-9412-005056900141,International Relations,International_Relations,Topic
bb73b06b-a904-11e1-9412-005056900141,International Trade,International_Trade,Topic
70e95e70-0106-11e2-8e7c-005056a8759d,Internet freedom,Internet_freedom,Topic
bb73fe67-a904-11e1-9412-005056900141,Internet Media,Internet_Media,Topic
bb14794a-a904-11e1-9412-005056900141,Interracial relationships,Interracial_relationships,Topic
289a24b0-8720-11e2-9a4b-005056a8759d,Investment,Investment,Topic
5a54d4c0-3269-11e2-8a8a-005056a8759d,Investment advice,Investment_advice,Topic
db2019e0-179b-11e2-8b86-005056a8759d,iOS,iOS,Topic
491a1a80-0703-11e2-8e7c-005056a8759d,Iraq War,Iraq_War,Issue
95cc03a5-9d94-11ee-bc97-e3ddfd692400,Israel-Palestine Conflict,Israel_Palestine_Conflict,Issue
1a7e9e40-fae4-11e3-bfad-005056a8759d,Israeli-Palestinian Conflict,Israeli_Palestinian_Conflict,Issue
4a70eb10-4b71-11e5-9438-005056a8759d,Japanese-American Internment,Japanese_American_Internment,Historical Event
f4b3350d-1f04-11ef-ac26-6194739fe6ec,JD Vance,JD_Vance,Public Figure
ea5b1a83-c3ca-11e9-804b-8d27303a2093,Jeffrey Epstein,Jeffrey_Epstein,Public Figure
bbb15583-a904-11e1-9412-005056900141,Jewelry,Jewelry,Topic
bf00a792-a904-11e1-9412-005056900141,Jewish History,Jewish_History,Topic
483c8c50-b952-11e1-8e9d-00505690014d,Jim Jordan,Jim_Jordan,Public Figure
243adfd0-bae9-11e1-9641-00505690014d,Joe Arpaio,Joe_Arpaio,Public Figure
bb7f9738-a904-11e1-9412-005056900141,Joe Biden,Joe_Biden,Public Figure
72564680-b929-11e1-8e9d-00505690014d,Joe Manchin,Joe_Manchin,Public Figure
71eb4fb0-b929-11e1-8e9d-00505690014d,John Cornyn,John_Cornyn,Public Figure
100ab800-c4a6-11e3-89b8-005056a8759d,John F. Kennedy Assassination,John_F_Kennedy_Assassination,Historical Event
4a63fcea-caec-11e9-804b-8d27303a2093,John Fetterman,John_Fetterman,Public Figure
71c35550-b929-11e1-8e9d-00505690014d,John Thune,John_Thune,Public Figure
c2718b5e-a904-11e1-9412-005056900141,Joseph Kony,Joseph_Kony,Topic
f49fd3fa-1f04-11ef-ac26-6194739fe6ec,Josh Shapiro,Josh_Shapiro,Public Figure
bb88e605-a904-11e1-9412-005056900141,Julian Assange,Julian_Assange,Public Figure
c9ebe840-cffa-11e1-beea-005056a8759d,Juvenile detention,Juvenile_detention,Topic
c02dca40-f83f-11e1-8e7c-005056a8759d,Kamala Harris,Kamala_Harris,Public Figure
f54a10a0-0430-11e3-95fc-005056a8759d,Kari Lake,Kari_Lake,TV Personality
486c9d00-b952-11e1-8e9d-00505690014d,Kevin McCarthy,Kevin_McCarthy,Public Figure
86f8fb60-7c23-11e2-8fef-005056a8759d,Kim Jong-un,Kim_Jong_un,Public Figure
578504b0-6bc9-11e2-a9c1-005056a8759d,Knives,Knives,Topic
860de060-b718-11e1-ab28-00505690014d,Knowledge,Knowledge,Topic
44598a60-7a09-11e3-84c2-005056a8759d,Korean War,Korean_War,Historical Event
4f0107f0-b952-11e1-8e9d-00505690014d,Kristi Noem,Kristi_Noem,Public Figure
c7e9e410-07dc-11e2-8e7c-005056a8759d,Ku Klux Klan,Ku_Klux_Klan-Topic,Topic
903cc110-0f05-11e2-8e7c-005056a8759d,Labor relations,Labor_relations,Topic
38914800-b636-11e1-a3e3-00505690014d,Labor Unions,Labor_Unions,Topic
bb733b0c-a904-11e1-9412-005056900141,Laboratory Science,Laboratory_Science,Topic
0cdc73a0-5a6f-11e2-812d-005056a8759d,Land Use Planning,Land_Use_Planning,Topic
2565b6d0-75cb-11e2-8fef-005056a8759d,Landscaping,Landscaping,Topic
bb797c95-a904-11e1-9412-005056900141,Law Enforcement,Law_Enforcement,Issue
9de260c0-96fc-11e2-9a4b-005056a8759d,Lawn Care,Lawn_Care,Topic
583c6ed0-b4a3-11e1-88b7-00505690014d,Legal,Legal,Professional Area
c25c079a-a904-11e1-9412-005056900141,Legislation,Legislation,Topic
00b20f50-fd17-11e1-8e7c-005056a8759d,LGBT history,LGBT_history,Topic
1179f9ec-f3fe-11e9-945a-757ffe8f386b,LGBT Issues,LGBT_Issues,Topic
bb792ea2-a904-11e1-9412-005056900141,Libraries and Archives,Libraries_and_Archives,Topic
8e225dd0-97c3-11e2-9a4b-005056a8759d,Library Services,Library_Services,Topic
e6f9d6d0-66f5-11e2-97e1-005056a8759d,Lies,Lies,Topic
185d3080-f853-11e1-8e7c-005056a8759d,Lieutenant Governor,Lieutenant_Governor,Title
bd2fb823-a904-11e1-9412-005056900141,Lifeguards,Lifeguards,Topic
bbdd6e9c-a904-11e1-9412-005056900141,Lighting,Lighting,Topic
71a2fc10-b929-11e1-8e9d-00505690014d,Lindsey Graham,Lindsey_Graham,Public Figure
6e24aac0-b929-11e1-8e9d-00505690014d,Lisa Murkowski,Lisa_Murkowski,Public Figure
43e4fb10-c1ef-11e1-939f-005056a8759d,Liz Cheney,Liz_Cheney,Public Figure
eee11ca0-188a-11e2-8b86-005056a8759d,Local politics,Local_politics,Topic
a5b0ee26-890d-11ee-9fa6-999f205b1353,Los Angeles Times / YouGov polls,Los_Angeles_Times_YouGov_polls,Topic
d667fb10-d1b5-11e1-beea-005056a8759d,Lottery,Lottery,Topic
236ddc10-0f0d-11e2-8e7c-005056a8759d,Mail,Mail,Topic
4bfdb9a0-f835-11e1-8e7c-005056a8759d,Major Appliances,Major_Appliances,Topic
bcf01720-a904-11e1-9412-005056900141,Makeup Artistry,Makeup_Artistry,Topic
b3f2a320-3d74-11e2-bcb0-005056a8759d,Maps,Maps,Topic
794b9fc0-fccd-11e1-8e7c-005056a8759d,March Madness,March_Madness,Topic
6ef36c70-b929-11e1-8e9d-00505690014d,Marco Rubio,Marco_Rubio,Public Figure
1d28f9f0-f5a1-11e1-af10-005056a8759d,Marijuana,Marijuana,Issue
14567114-fd8d-11ef-9cc2-23cc3d30cd35,Mark Carney,Mark_Carney,Public Figure
a5a6bd3a-48d0-11ef-8425-29ea78174f53,Mark Kelly,Mark_Kelly,Public Figure
bb792e85-a904-11e1-9412-005056900141,Marketing Strategy,Marketing_Strategy,Topic
bb79077a-a904-11e1-9412-005056900141,Marriage Law,Marriage_Law,Topic
69d4e9f0-3ae1-11e2-bcb0-005056a8759d,Mars Rover,Mars_Rover,Topic
80cc8dfb-d6fa-11ec-abc3-b184435755ad,Mass shootings in the United States,Mass_shootings_in_the_United_States,Issue
7526df60-7a24-11e3-84c2-005056a8759d,Matt Gaetz,Matt_Gaetz,Public Figure
6a474080-24f8-11e2-8a8a-005056a8759d,Meaning of life,Meaning_of_life,Topic
bb792e7c-a904-11e1-9412-005056900141,Media Planning and Buying,Media_Planning_and_Buying,Topic
bc5361d5-a904-11e1-9412-005056900141,Media studies,Media_studies,Topic
2dc0a6f0-6ee6-11e2-8fef-005056a8759d,Medical procedures,Medical_procedures,Topic
3bd746c0-00de-11e2-8e7c-005056a8759d,Medical Technology,Medical_Technology,Topic
b2391cd0-be3f-11e1-9cb6-00505690014d,Medicare,Medicare,Topic
c0176ece-a904-11e1-9412-005056900141,Medication,Medication,Topic
bb6d95e7-a904-11e1-9412-005056900141,Medieval History,Medieval_History,Topic
85cc1c70-b718-11e1-ab28-00505690014d,Memory,Memory,Topic
bd8a5b3e-a904-11e1-9412-005056900141,Mental Health Law,Mental_Health_Law,Topic
dfb95365-11d7-11ef-9b67-4d937f6599ac,Mike Johnson,Mike_Johnson,Public Figure
3d70c1a0-b944-11e1-8e9d-00505690014d,Mike Pence,Mike_Pence,Public Figure
efe323a0-b09d-11e1-a8bb-00505690014d,Military and Defense,Military_and_Defense,Issue
1b68ffe0-b576-11e1-9b52-00505690014d,Military Combat,Military_Combat,Topic
be4016cb-a904-11e1-9412-005056900141,Military logistics,Military_logistics,Topic
2634ff80-c518-11e1-beea-005056a8759d,Military strategy,Military_strategy,Topic
d0c40a5f-e5e9-11e9-8836-652c8f74ee79,Millennials,Millennials,Issue
07e28320-56c8-11e3-9e30-005056a8759d,Minimum Wage,Minimum_Wage,Issue
0f9fa660-072d-11e2-8e7c-005056a8759d,Mining,Mining,Topic
6fcb55e0-b929-11e1-8e9d-00505690014d,Mitch McConnell,Mitch_McConnell,Public Figure
bb7fbe3a-a904-11e1-9412-005056900141,Mitt Romney,Mitt_Romney,Public Figure
bf2d35e9-a904-11e1-9412-005056900141,Mobile and Wireless Telecoms Services,Mobile_and_Wireless_Telecoms_Services,Topic
e26efff0-35a8-11e3-b3f1-005056a8759d,Models of phone,Models_of_phone,Topic
beec352e-a904-11e1-9412-005056900141,Monarchy,Monarchy-Topic,Topic
592621a0-3ae1-11e2-bcb0-005056a8759d,Moon landing,Moon_landing-Topic,Topic
ed61e940-4b72-11e5-9438-005056a8759d,Moon landing,Moon_landing,Historical Event
9593e5c0-1f87-11e2-8b86-005056a8759d,Morality,Morality,Topic
e89b97b0-08b5-11e2-8e7c-005056a8759d,Mortgage Banking,Mortgage_Banking,Topic
bbdbc0e1-a904-11e1-9412-005056900141,Mortgages Broking,Mortgages_Broking,Topic
bb14a065-a904-11e1-9412-005056900141,Murder,Murder,Topic
2b4bda90-0d37-11e2-8e7c-005056a8759d,Mushrooms,Mushrooms,Topic
bb74257b-a904-11e1-9412-005056900141,Music Performance,Music_Performance,Topic
e911ea20-c12d-11e1-939f-005056a8759d,Musical instruments,Musical_instruments,Topic
bb742583-a904-11e1-9412-005056900141,Musical Theatre,Musical_Theatre,Topic
bb747399-a904-11e1-9412-005056900141,The Middle East,The_Middle_East,Topic
bb91ba90-66e5-11e2-97e1-005056a8759d,The military,The_military,Topic
35bfcfb0-5f33-11e2-812d-005056a8759d,NAACP,NAACP,Topic
bc139cc0-b936-11e1-8e9d-00505690014d,Nancy Pelosi,Nancy_Pelosi,Public Figure
bb9b3575-a904-11e1-9412-005056900141,Napoleonic Era,Napoleonic_Era,Topic
27841840-2f7e-11e3-b3f1-005056a8759d,Narendra Modi,Narendra_Modi,Public Figure
df6ce2d0-86f9-11e2-9a4b-005056a8759d,National Oceanic and Atmospheric Administration,National_Oceanic_and_Atmospheric_Administration,Institution
bb792ea5-a904-11e1-9412-005056900141,National Parks Service,National_Parks_Service,Institution
0963d9e0-0d5b-11e2-8e7c-005056a8759d,National Security,National_Security-Topic,Topic
5a9c69c0-6bbc-11e2-a9c1-005056a8759d,National Security Agency,National_Security_Agency,Institution
1d06b9f0-e338-11e2-942e-005056a8759d,Native American Civil Rights,Native_American_Civil_Rights,Topic
bb74e8e0-a904-11e1-9412-005056900141,Natural Gas Refining and Production,Natural_Gas_Refining_and_Production,Topic
bffe6889-a904-11e1-9412-005056900141,Natural health,Natural_health,Topic
c16e2680-07b6-11e2-8e7c-005056a8759d,Nature,Nature-Topic,Topic
38e007b0-da3a-11e1-8a26-005056a8759d,Navigation,Navigation,Topic
a90e4820-8738-11e2-9a4b-005056a8759d,Nazi Germany,Nazi_Germany,Topic
4526ae50-0705-11e2-8e7c-005056a8759d,Nazism,Nazism,Topic
35cf3900-5f33-11e2-812d-005056a8759d,NCAA,NCAA,Topic
5f057c70-abde-11e1-90a3-00505690014d,NCAA Basketball,NCAA_Basketball,Topic
5b1e5730-abde-11e1-90a3-00505690014d,NCAA Football,NCAA_Football,Topic
bb7b9f92-a904-11e1-9412-005056900141,Nelson Mandela,Nelson_Mandela,Public Figure
2bb56897-a58f-11ef-8383-23ee0821cc01,Neurodiversity,Neurodiversity,Topic
bb72ed12-a904-11e1-9412-005056900141,Neuroscience,Neuroscience,Topic
bb733b35-a904-11e1-9412-005056900141,Neurosurgery,Neurosurgery,Topic
5be036b0-c1ce-11e1-939f-005056a8759d,New Age belief,New_Age_belief,Topic
b86bd0d0-1122-11e2-8d8e-005056a8759d,Newspapers,Newspapers,Topic
f38b5650-a5cd-11e2-959a-005056a8759d,Nicolás Maduro,Nicolas_Maduro,Public Figure
cbacfb30-b9eb-11e1-94b1-00505690014d,Nikki Haley,Nikki_Haley,Public Figure
69459dd0-e132-11e1-9d69-005056a8759d,Non-fiction,Non_fiction,Topic
b86bf7e0-1122-11e2-8d8e-005056a8759d,Non-Fiction Books,Non_Fiction_Books,Topic
51d796a0-b6d8-11e1-ab28-00505690014d,Non-fiction Writing,Non_fiction_Writing,Topic
d9e7c100-5b33-11e2-812d-005056a8759d,NRA,NRA,Topic
bc627d19-a904-11e1-9412-005056900141,Nuclear Power,Nuclear_Power,Topic
5940d610-c202-11e1-939f-005056a8759d,Nuclear weapons,Nuclear_weapons,Topic
bb72ed13-a904-11e1-9412-005056900141,Nutrition,Nutrition,Topic
b636d750-be3f-11e1-9cb6-00505690014d,The National Debt,The_National_Debt,Topic
201eb770-66f9-11e2-97e1-005056a8759d,The near future,The_near_future,Topic
bbde58ff-a904-11e1-9412-005056900141,Obesity,Obesity,Topic
bb731419-a904-11e1-9412-005056900141,Observational Astronomy,Observational_Astronomy,Topic
ed662991-d009-11ea-bfba-791c12d16c40,Ocean Conservancy,Ocean_Conservancy,Not-for-profit
13e4c890-b3c7-11e1-993a-00505690014d,Office Management,Office_Management,Topic
0b34aeb0-cf54-11e1-beea-005056a8759d,Oil Refining,Oil_Refining,Topic
b8807010-1fba-11e3-b3f1-005056a8759d,Online Dating,Online_Dating,Topic
0d2bffc0-09c9-11e2-8e7c-005056a8759d,Online education,Online_education,Topic
bb73621a-a904-11e1-9412-005056900141,Optometry,Optometry,Topic
39fba150-d858-11e2-be1c-005056a8759d,Organ donation,Organ_donation,Topic
764c2710-cf49-11e1-beea-005056a8759d,Organic food,Organic_food,Topic
de98a0d0-d0b8-11e1-beea-005056a8759d,Organic gardening,Organic_gardening,Topic
bb733b1a-a904-11e1-9412-005056900141,Orthodontics,Orthodontics,Topic
eb127910-6705-11e2-97e1-005056a8759d,Outdoors,Outdoors,Topic
e95836a3-0f68-11eb-b57e-a1a5e93d1443,Outer Space,Outer_Space,Issue
cee1cbc0-7f7d-11e2-8fef-005056a8759d,Panama Canal,Panama_Canal,Topic
c2348263-a904-11e1-9412-005056900141,Patience,Patience,Topic
0acff190-14f1-11e2-8b86-005056a8759d,Patrick Kennedy,Patrick_Kennedy,Public Figure
4d786c20-b952-11e1-8e9d-00505690014d,Paul Gosar,Paul_Gosar,Public Figure
3c0ec0a0-b944-11e1-8e9d-00505690014d,Paul Ryan,Paul_Ryan,Public Figure
11828af0-c4a6-11e3-89b8-005056a8759d,Pearl Harbor,Pearl_Harbor,Historical Event
112e8490-06fd-11e2-8e7c-005056a8759d,People,People-Topic,Topic
b8620cd0-1122-11e2-8d8e-005056a8759d,People and Celebrities,People_and_Celebrities,Topic
bfa6ab8a-a904-11e1-9412-005056900141,Performance Evaluation,Performance_Evaluation,Topic
bb736247-a904-11e1-9412-005056900141,Personality Psychology,Personality_Psychology,Topic
bd765e01-a904-11e1-9412-005056900141,Pest control,Pest_control,Topic
1ca306d0-37e9-11e2-bcb0-005056a8759d,Pesticides,Pesticides,Topic
77387400-068d-11e2-8e7c-005056a8759d,PETA,PETA,Topic
9eadc5ba-467f-11e9-9562-cd57a898ae9f,Pete Buttigieg,Pete_Buttigieg,Public Figure
517c3baf-b2dc-11ef-b965-6973764f9303,Pete Hegseth,Pete_Hegseth,Public Figure
bfa720b3-a904-11e1-9412-005056900141,Pets,Pets,Topic
b921c940-0730-11e2-8e7c-005056a8759d,Pharmaceutical sales,Pharmaceutical_sales,Topic
bb73622e-a904-11e1-9412-005056900141,Physical Health and Fitness,Physical_Health_and_Fitness,Topic
bb79a3a2-a904-11e1-9412-005056900141,Piano,Piano,Topic
02dd6a40-1f86-11e2-8b86-005056a8759d,Planets,Planets-Topic,Topic
6e7ac4e0-874c-11e2-9a4b-005056a8759d,Planned Parenthood,Planned_Parenthood,Institution
bbb3515e-a904-11e1-9412-005056900141,Plants,Plants,Topic
bb733b3a-a904-11e1-9412-005056900141,Plastic Surgery,Plastic_Surgery,Topic
2cc5b980-4585-11e4-8a09-005056a8759d,Police Brutality,Police_Brutality,Issue
bb742584-a904-11e1-9412-005056900141,Police corruption,Police_corruption,Topic
00bf65a0-0f06-11e2-8e7c-005056a8759d,Police studies,Police_studies,Topic
403827bc-76f1-11eb-bcf8-2de7d1dc9a7f,Policing,Policing,Issue
bb79559a-a904-11e1-9412-005056900141,Political activism,Political_activism,Topic
bb790789-a904-11e1-9412-005056900141,Political Journalism,Political_Journalism,Topic
bb7adc40-a904-11e1-9412-005056900141,Political Parties,Political_Parties,Topic
94bcf1d0-8681-11e2-9a4b-005056a8759d,Politicians,Politicians,Topic
8b7b1330-616b-11e2-812d-005056a8759d,Politics of Aging,Politics_of_Aging,Topic
4edeb5b0-c05f-11e1-8cfe-005056900141,Pollution,Pollution,Topic
cfda7c80-09b1-11e2-8e7c-005056a8759d,Polyamory,Polyamory,Topic
bc6ed91c-a904-11e1-9412-005056900141,Pop Culture,Pop_Culture,Topic
06b30020-664f-11e2-97e1-005056a8759d,Population control,Population_control,Topic
bbb52612-a904-11e1-9412-005056900141,Pornography,Pornography,Topic
e1ab4ba0-0f0c-11e2-8e7c-005056a8759d,Postage stamps,Postage_stamps,Topic
0653c2d0-c1f0-11e1-939f-005056a8759d,Prayer,Prayer,Topic
11259ac0-02a6-11e2-8e7c-005056a8759d,Pregnancy,Pregnancy,Topic
87df7a40-bb85-11e1-9617-00505690014d,President of Iran,President_of_Iran,Title
bb7b515c-a904-11e1-9412-005056900141,President of the United States,President_of_the_United_States,Title
877ebca0-bb85-11e1-9617-00505690014d,Prime Minister of Canada,Prime_Minister_of_Canada,Title
bb820823-a904-11e1-9412-005056900141,"Prince Philip, Duke of Edinburgh",Prince_Philip_Duke_of_Edinburgh,Public Figure
bb822f22-a904-11e1-9412-005056900141,Princess Diana,Princess_Diana,Public Figure
bb73fe6d-a904-11e1-9412-005056900141,Print Media,Print_Media,Topic
c3089b33-a904-11e1-9412-005056900141,Prison,Prison,Issue
a7cef9f0-7798-11e2-8fef-005056a8759d,Prison reform,Prison_reform,Topic
435a5050-24e1-11e2-8a8a-005056a8759d,Privacy,Privacy,Issue
bc5c1474-a904-11e1-9412-005056900141,Private Schools,Private_Schools,Topic
ad8089b0-cf49-11e1-beea-005056a8759d,Produce,Produce,Topic
c967ac30-fc30-11e1-8e7c-005056a8759d,Propaganda,Propaganda-Topic,Topic
bb750ffc-a904-11e1-9412-005056900141,Property Development,Property_Development,Topic
77fee680-9c65-11e2-9a4b-005056a8759d,Property maintenance,Property_maintenance,Topic
cea9e350-e855-11e1-af10-005056a8759d,Prostitution,Prostitution,Topic
bc62f248-a904-11e1-9412-005056900141,Psychiatry,Psychiatry,Topic
4e4cf600-cf52-11e1-beea-005056a8759d,Public education,Public_education,Topic
b86e41d0-1122-11e2-8d8e-005056a8759d,Public Figures,Public_Figures,Topic
bb795587-a904-11e1-9412-005056900141,Public Opinion Polling,Public_Opinion_Polling,Topic
bb744caf-a904-11e1-9412-005056900141,Public Policy,Public_Policy,Topic
428bf740-24f6-11e2-8a8a-005056a8759d,Public Safety,Public_Safety,Topic
bb750fc8-a904-11e1-9412-005056900141,Public Transportation Operations,Public_Transportation_Operations,Topic
be8a5760-be3f-11e1-9cb6-00505690014d,The Prison System,The_Prison_System,Topic
bb731413-a904-11e1-9412-005056900141,Quantum Physics,Quantum_Physics,Topic
6d9cd2a0-01a2-11e2-8e7c-005056a8759d,Race and ethnicity in the United States,Race_and_ethnicity_in_the_United_States,Topic
cbe0a780-1f87-11e2-8b86-005056a8759d,Race relations,Race_relations,Topic
bb0277d7-a904-11e1-9412-005056900141,Racism,Racism,Issue
2c939f20-b3da-11e1-993a-00505690014d,Rail Services,Rail_Services,Topic
bd04fea8-a904-11e1-9412-005056900141,Railroads,Railroads,Topic
75a5f86a-bfb1-11eb-a339-4186f803948b,Raphael Warnock,Raphael_Warnock,Public Figure
bb750ff9-a904-11e1-9412-005056900141,Real Estate Appraisal,Real_Estate_Appraisal,Topic
bb751002-a904-11e1-9412-005056900141,Real Estate Brokerage,Real_Estate_Brokerage,Topic
bb750fff-a904-11e1-9412-005056900141,Real Estate Investment,Real_Estate_Investment,Topic
392d4470-b3c6-11e1-993a-00505690014d,Real Estate Leasing and Acquisition,Real_Estate_Leasing_and_Acquisition,Topic
bb750ffe-a904-11e1-9412-005056900141,Real Estate Marketing,Real_Estate_Marketing,Topic
bb750ffa-a904-11e1-9412-005056900141,Real Estate Sales,Real_Estate_Sales,Topic
e6cefdb0-9702-11e2-9a4b-005056a8759d,Reality TV,Reality_TV,Topic
307fee00-4083-11e2-bcb0-005056a8759d,Recep Tayyip Erdoğan,Recep_Tayyip_Erdogan,Public Figure
be1cb027-a904-11e1-9412-005056900141,Recipes,Recipes,Topic
8fba5c80-c689-11e1-beea-005056a8759d,Recreation,Recreation,Topic
bbf75f39-a904-11e1-9412-005056900141,Recycling,Recycling,Topic
bfaf1004-a904-11e1-9412-005056900141,Refugee Law,Refugee_Law,Topic
6cdfdd40-a840-11e2-959a-005056a8759d,Refugees,Refugees,Topic
bb744c71-a904-11e1-9412-005056900141,Regulation,Regulation,Topic
bb14ee62-a904-11e1-9412-005056900141,Relationships,Relationships,Topic
948ead50-9c63-11e2-9a4b-005056a8759d,Relaxation techniques,Relaxation_techniques,Topic
bc10daa6-a904-11e1-9412-005056900141,Religion,Religion,Topic
bd67df29-a904-11e1-9412-005056900141,Renewable Energy,Renewable_Energy,Topic
02cd0150-8796-11e2-9a4b-005056a8759d,Republican National Committee,Republican_National_Committee,Institution
bb7b0353-a904-11e1-9412-005056900141,Republican Party,Republican_Party,Institution
bb750fd7-a904-11e1-9412-005056900141,Restaurants and Eatery Management,Restaurants_and_Eatery_Management,Topic
bbbe26b0-a904-11e1-9412-005056900141,Retail Buying,Retail_Buying,Topic
e2e74590-b3dc-11e1-993a-00505690014d,Retail Customer Service,Retail_Customer_Service,Topic
b0c2afd0-b6f4-11e1-ab28-00505690014d,Retail Management,Retail_Management,Topic
bb73d775-a904-11e1-9412-005056900141,Retailing,Retailing,Topic
6e471ff0-c9c9-11e1-beea-005056a8759d,Road trips,Road_trips,Topic
ad41f990-ce16-11e1-beea-005056a8759d,"Robert F. Kennedy, Jr.",Robert_F_Kennedy_Jr,Public Figure
bb14ee70-a904-11e1-9412-005056900141,Robots,Robots-Topic,Topic
3207b540-c078-11e1-939f-005056a8759d,Rodeo,Rodeo,Topic
9ccf30d0-3e0c-11e2-bcb0-005056a8759d,Roman Catholic Church,Roman_Catholic_Church,Topic
7552d9f0-4bd8-11e3-8d05-005056a8759d,Ron DeSantis,Ron_DeSantis,Public Figure
c1ab3880-c673-11e4-b8ee-005056a8759d,Ruben Gallego,Ruben_Gallego,Public Figure
72186e00-66df-11e2-97e1-005056a8759d,Rural life,Rural_life,Topic
bb7fbe3b-a904-11e1-9412-005056900141,Sarah Palin,Sarah_Palin,Public Figure
91dff9c0-0702-11e2-8e7c-005056a8759d,School,School,Topic
bd2b9961-a904-11e1-9412-005056900141,Science Fiction,Science_Fiction,Topic
c057f000-3b05-11e2-bcb0-005056a8759d,Scientific Research,Scientific_Research,Topic
bb6dbceb-a904-11e1-9412-005056900141,Screenwriting,Screenwriting,Topic
bc045770-a904-11e1-9412-005056900141,Search Engine Optimization,Search_Engine_Optimization,Topic
639988b8-0f62-11eb-9dd3-4d8efd613521,"Seasons (Spring, Summer, Autumn, Winter)",Seasons_Spring_Summer_Autumn_Winter,Issue
0d25bde0-c45f-11e1-beea-005056a8759d,Second Amendment,Second_Amendment,Topic
c57a1e70-b3db-11e1-993a-00505690014d,Security Intelligence & Analysis,Security_Intelligence_Analysis,Topic
886de760-9188-11e2-9a4b-005056a8759d,Self-confidence,Self_confidence,Topic
c26a1171-a904-11e1-9412-005056900141,Self-esteem,Self_esteem,Topic
bb14ee84-a904-11e1-9412-005056900141,Sexism,Sexism,Issue
c1ab2e56-a904-11e1-9412-005056900141,Sexual abuse,Sexual_abuse,Topic
76461fcb-5bb4-11eb-9ff9-0939558d77f8,Sexual assault & Sexual harrassment,Sexual_assault_Sexual_harrassment,Issue
bcefa1d1-a904-11e1-9412-005056900141,Sexuality and gender,Sexuality_and_gender,Topic
7cbe4580-f8e1-11e1-8e7c-005056a8759d,Shark Attack,Shark_Attack,Topic
decdf200-4b6f-11e5-9438-005056a8759d,Sherman Anti-trust Act,Sherman_Anti_trust_Act,Historical Event
ef59cf30-0d3e-11e2-8e7c-005056a8759d,Shipping,Shipping,Topic
9d3c87d0-2411-11e2-8a8a-005056a8759d,Shortwave listening,Shortwave_listening,Topic
