,qnum,orig_label,question,prompt,response,total,dem,ind,rep
0,1,1A,Importance of Values and Messages — Be true to yourself,How important do you consider the following values or messages to be in your own life?,Be true to yourself,75,78,78,68
1,1,1A,Importance of Values and Messages — Be true to yourself,How important do you consider the following values or messages to be in your own life?,"Empathy, compassion, and kindness",17,17,14,22
2,1,1A,Importance of Values and Messages — Be true to yourself,How important do you consider the following values or messages to be in your own life?,Family matters,3,1,4,3
3,1,1A,Importance of Values and Messages — Be true to yourself,How important do you consider the following values or messages to be in your own life?,Choices and consequences,1,2,1,2
4,1,1A,Importance of Values and Messages — Be true to yourself,How important do you consider the following values or messages to be in your own life?,Courage in the face of fear or injustice,3,2,3,4
5,1,1A,Importance of Values and Messages — Be true to yourself,How important do you consider the following values or messages to be in your own life?,Perseverance and resilience,99,100,100,99
6,2,1B,"Importance of Values and Messages — Empathy, compassion, and kindness",Do you think you would generally enjoy movies that feature the following values or messages?,Perseverance and resilience,72,82,70,66
7,2,1B,"Importance of Values and Messages — Empathy, compassion, and kindness",Do you think you would generally enjoy movies that feature the following values or messages?,Choices and consequences,21,14,22,25
8,2,1B,"Importance of Values and Messages — Empathy, compassion, and kindness",Do you think you would generally enjoy movies that feature the following values or messages?,Courage in the face of fear or injustice,3,2,3,4
9,2,1B,"Importance of Values and Messages — Empathy, compassion, and kindness",Do you think you would generally enjoy movies that feature the following values or messages?,Be true to yourself,1,2,1,0
10,2,1B,"Importance of Values and Messages — Empathy, compassion, and kindness",Do you think you would generally enjoy movies that feature the following values or messages?,"Empathy, compassion, and kindness",3,0,4,4
11,2,1B,"Importance of Values and Messages — Empathy, compassion, and kindness",Do you think you would generally enjoy movies that feature the following values or messages?,"Hope, redemption, and second chances",100,100,100,99
12,3,1C,Importance of Values and Messages — Family matters,How important do you consider the following values or messages to be in your own life?,Very important,70,60,67,82
13,3,1C,Importance of Values and Messages — Family matters,How important do you consider the following values or messages to be in your own life?,Somewhat important,19,29,17,12
14,3,1C,Importance of Values and Messages — Family matters,How important do you consider the following values or messages to be in your own life?,Not very important,4,6,6,1
15,3,1C,Importance of Values and Messages — Family matters,How important do you consider the following values or messages to be in your own life?,Not at all important,3,3,3,1
16,3,1C,Importance of Values and Messages — Family matters,How important do you consider the following values or messages to be in your own life?,Not sure,4,1,6,4
17,3,1C,Importance of Values and Messages — Family matters,How important do you consider the following values or messages to be in your own life?,Totals,100,99,99,100
18,4,1D,Importance of Values and Messages — Choices and consequences,How important do you consider the following values or messages to be in your own life?,Very important,69,63,68,75
19,4,1D,Importance of Values and Messages — Choices and consequences,How important do you consider the following values or messages to be in your own life?,Somewhat important,23,26,22,20
20,4,1D,Importance of Values and Messages — Choices and consequences,How important do you consider the following values or messages to be in your own life?,Not very important,3,6,3,1
21,4,1D,Importance of Values and Messages — Choices and consequences,How important do you consider the following values or messages to be in your own life?,Not at all important,2,3,2,0
22,4,1D,Importance of Values and Messages — Choices and consequences,How important do you consider the following values or messages to be in your own life?,Not sure,4,2,5,4
23,4,1D,Importance of Values and Messages — Choices and consequences,How important do you consider the following values or messages to be in your own life?,Totals,101,100,100,100
24,5,1E,Importance of Values and Messages — Courage in the face of fear or injustice,How important do you consider the following values or messages to be in your own life?,Very important,66,69,66,62
25,5,1E,Importance of Values and Messages — Courage in the face of fear or injustice,How important do you consider the following values or messages to be in your own life?,Somewhat important,26,26,24,29
26,5,1E,Importance of Values and Messages — Courage in the face of fear or injustice,How important do you consider the following values or messages to be in your own life?,Not very important,3,3,3,2
27,5,1E,Importance of Values and Messages — Courage in the face of fear or injustice,How important do you consider the following values or messages to be in your own life?,Not at all important,1,2,2,1
28,5,1E,Importance of Values and Messages — Courage in the face of fear or injustice,How important do you consider the following values or messages to be in your own life?,Not sure,4,0,5,6
29,5,1E,Importance of Values and Messages — Courage in the face of fear or injustice,How important do you consider the following values or messages to be in your own life?,Totals,100,100,100,100
30,6,1F,Importance of Values and Messages — Perseverance and resilience,How important do you consider the following values or messages to be in your own life?,Very important,64,65,58,69
31,6,1F,Importance of Values and Messages — Perseverance and resilience,How important do you consider the following values or messages to be in your own life?,Somewhat important,25,27,26,22
32,6,1F,Importance of Values and Messages — Perseverance and resilience,How important do you consider the following values or messages to be in your own life?,Not very important,4,3,5,3
33,6,1F,Importance of Values and Messages — Perseverance and resilience,How important do you consider the following values or messages to be in your own life?,Not at all important,1,2,2,0
34,6,1F,Importance of Values and Messages — Perseverance and resilience,How important do you consider the following values or messages to be in your own life?,Not sure,6,3,9,6
