,qnum,orig_label,question,prompt,response,total,dem,ind,rep
0,1,1A,Political Corruption Problems — Democratic U.S. presidents,How serious of a problem do you think corruption is among the following?,Democratic U.S. presidents,33,7,33,57
1,1,1A,Political Corruption Problems — Democratic U.S. presidents,How serious of a problem do you think corruption is among the following?,Republican U.S. presidents,21,15,26,22
2,1,1A,Political Corruption Problems — Democratic U.S. presidents,How serious of a problem do you think corruption is among the following?,Democratic members of Congress,21,36,17,9
3,1,1A,Political Corruption Problems — Democratic U.S. presidents,How serious of a problem do you think corruption is among the following?,Republican members of Congress,14,33,8,3
4,1,1A,Political Corruption Problems — Democratic U.S. presidents,How serious of a problem do you think corruption is among the following?,Democratic governors,11,8,16,8
5,1,1A,Political Corruption Problems — Democratic U.S. presidents,How serious of a problem do you think corruption is among the following?,Republican governors,100,99,100,99
6,2,1B,Political Corruption Problems — Republican U.S. presidents,How likely do you think the following would be to accept a bribe if offered one?,A U.S. president,43,76,46,8
7,2,1B,Political Corruption Problems — Republican U.S. presidents,How likely do you think the following would be to accept a bribe if offered one?,A member of Congress,14,13,17,11
8,2,1B,Political Corruption Problems — Republican U.S. presidents,How likely do you think the following would be to accept a bribe if offered one?,A governor,15,3,13,29
9,2,1B,Political Corruption Problems — Republican U.S. presidents,How likely do you think the following would be to accept a bribe if offered one?,A mayor,18,2,8,44
10,2,1B,Political Corruption Problems — Republican U.S. presidents,How likely do you think the following would be to accept a bribe if offered one?,A Supreme Court justice,10,6,16,8
11,2,1B,Political Corruption Problems — Republican U.S. presidents,How likely do you think the following would be to accept a bribe if offered one?,Donald Trump,100,100,100,100
12,3,1C,Political Corruption Problems — Democratic members of Congress,How serious of a problem do you think corruption is among the following?,A very serious problem,33,7,34,55
13,3,1C,Political Corruption Problems — Democratic members of Congress,How serious of a problem do you think corruption is among the following?,problem,25,29,26,20
14,3,1C,Political Corruption Problems — Democratic members of Congress,How serious of a problem do you think corruption is among the following?,A minor problem,19,31,17,10
15,3,1C,Political Corruption Problems — Democratic members of Congress,How serious of a problem do you think corruption is among the following?,Not a problem,11,25,6,3
16,3,1C,Political Corruption Problems — Democratic members of Congress,How serious of a problem do you think corruption is among the following?,Not sure,12,8,17,11
17,3,1C,Political Corruption Problems — Democratic members of Congress,How serious of a problem do you think corruption is among the following?,Totals,100,100,100,99
18,4,1D,Political Corruption Problems — Republican members of Congress,How serious of a problem do you think corruption is among the following?,A very serious problem,41,68,43,11
19,4,1D,Political Corruption Problems — Republican members of Congress,How serious of a problem do you think corruption is among the following?,problem,18,19,21,14
20,4,1D,Political Corruption Problems — Republican members of Congress,How serious of a problem do you think corruption is among the following?,A minor problem,17,6,13,32
21,4,1D,Political Corruption Problems — Republican members of Congress,How serious of a problem do you think corruption is among the following?,Not a problem,13,1,5,32
22,4,1D,Political Corruption Problems — Republican members of Congress,How serious of a problem do you think corruption is among the following?,Not sure,12,6,17,12
23,4,1D,Political Corruption Problems — Republican members of Congress,How serious of a problem do you think corruption is among the following?,Totals,101,100,99,101
24,5,1E,Political Corruption Problems — Democratic governors,How serious of a problem do you think corruption is among the following?,A very serious problem,28,5,28,51
25,5,1E,Political Corruption Problems — Democratic governors,How serious of a problem do you think corruption is among the following?,problem,23,22,27,21
26,5,1E,Political Corruption Problems — Democratic governors,How serious of a problem do you think corruption is among the following?,A minor problem,21,31,19,14
27,5,1E,Political Corruption Problems — Democratic governors,How serious of a problem do you think corruption is among the following?,Not a problem,15,33,9,3
28,5,1E,Political Corruption Problems — Democratic governors,How serious of a problem do you think corruption is among the following?,Not sure,13,10,17,11
29,5,1E,Political Corruption Problems — Democratic governors,How serious of a problem do you think corruption is among the following?,Totals,100,101,100,100
30,6,1F,Political Corruption Problems — Republican governors,How serious of a problem do you think corruption is among the following?,A very serious problem,30,51,32,6
31,6,1F,Political Corruption Problems — Republican governors,How serious of a problem do you think corruption is among the following?,problem,20,25,23,11
32,6,1F,Political Corruption Problems — Republican governors,How serious of a problem do you think corruption is among the following?,A minor problem,21,11,20,32
33,6,1F,Political Corruption Problems — Republican governors,How serious of a problem do you think corruption is among the following?,Not a problem,17,3,8,40
34,6,1F,Political Corruption Problems — Republican governors,How serious of a problem do you think corruption is among the following?,Not sure,13,10,17,11
35,6,1F,Political Corruption Problems — Republican governors,How serious of a problem do you think corruption is among the following?,Totals,101,100,100,100
36,7,1G,Political Corruption Problems — Democratic mayors,How serious of a problem do you think corruption is among the following?,A very serious problem,30,6,29,53
37,7,1G,Political Corruption Problems — Democratic mayors,How serious of a problem do you think corruption is among the following?,problem,20,21,21,18
38,7,1G,Political Corruption Problems — Democratic mayors,How serious of a problem do you think corruption is among the following?,A minor problem,22,31,21,13
39,7,1G,Political Corruption Problems — Democratic mayors,How serious of a problem do you think corruption is among the following?,Not a problem,14,28,10,4
40,7,1G,Political Corruption Problems — Democratic mayors,How serious of a problem do you think corruption is among the following?,Not sure,15,13,20,11
41,7,1G,Political Corruption Problems — Democratic mayors,How serious of a problem do you think corruption is among the following?,Totals,101,99,101,99
42,8,1H,Political Corruption Problems — Republican mayors,How serious of a problem do you think corruption is among the following?,A very serious problem,25,40,30,6
43,8,1H,Political Corruption Problems — Republican mayors,How serious of a problem do you think corruption is among the following?,problem,21,28,22,12
44,8,1H,Political Corruption Problems — Republican mayors,How serious of a problem do you think corruption is among the following?,A minor problem,20,14,17,29
45,8,1H,Political Corruption Problems — Republican mayors,How serious of a problem do you think corruption is among the following?,Not a problem,17,4,8,41
46,8,1H,Political Corruption Problems — Republican mayors,How serious of a problem do you think corruption is among the following?,Not sure,16,14,22,13
47,8,1H,Political Corruption Problems — Republican mayors,How serious of a problem do you think corruption is among the following?,Totals,99,100,99,101
48,9,1I,Political Corruption Problems — Supreme Court justices appointed by Democrats,How serious of a problem do you think corruption is among the following?,A very serious problem,22,5,23,37
49,9,1I,Political Corruption Problems — Supreme Court justices appointed by Democrats,How serious of a problem do you think corruption is among the following?,problem,19,16,21,20
50,9,1I,Political Corruption Problems — Supreme Court justices appointed by Democrats,How serious of a problem do you think corruption is among the following?,A minor problem,23,26,22,20
51,9,1I,Political Corruption Problems — Supreme Court justices appointed by Democrats,How serious of a problem do you think corruption is among the following?,Not a problem,23,44,17,11
52,9,1I,Political Corruption Problems — Supreme Court justices appointed by Democrats,How serious of a problem do you think corruption is among the following?,Not sure,13,9,17,11
53,9,1I,Political Corruption Problems — Supreme Court justices appointed by Democrats,How serious of a problem do you think corruption is among the following?,Totals,100,100,100,99
54,10,1J,Political Corruption Problems — Supreme Court justices appointed by Republicans,How serious of a problem do you think corruption is among the following?,A very serious problem,33,61,34,4
55,10,1J,Political Corruption Problems — Supreme Court justices appointed by Republicans,How serious of a problem do you think corruption is among the following?,problem,18,23,20,10
56,10,1J,Political Corruption Problems — Supreme Court justices appointed by Republicans,How serious of a problem do you think corruption is among the following?,A minor problem,14,6,15,20
57,10,1J,Political Corruption Problems — Supreme Court justices appointed by Republicans,How serious of a problem do you think corruption is among the following?,Not a problem,23,3,13,53
58,10,1J,Political Corruption Problems — Supreme Court justices appointed by Republicans,How serious of a problem do you think corruption is among the following?,Not sure,13,7,18,13
59,10,1J,Political Corruption Problems — Supreme Court justices appointed by Republicans,How serious of a problem do you think corruption is among the following?,Totals,101,100,100,100
60,11,2A,Likelihood of Accepting a Bribe — A U.S. president,How likely do you think the following would be to accept a bribe if offered one?,Very likely,27,38,35,9
61,11,2A,Likelihood of Accepting a Bribe — A U.S. president,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,21,25,25,14
62,11,2A,Likelihood of Accepting a Bribe — A U.S. president,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,24,17,19,36
63,11,2A,Likelihood of Accepting a Bribe — A U.S. president,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,15,9,9,26
64,11,2A,Likelihood of Accepting a Bribe — A U.S. president,How likely do you think the following would be to accept a bribe if offered one?,Not sure,12,10,12,15
65,11,2A,Likelihood of Accepting a Bribe — A U.S. president,How likely do you think the following would be to accept a bribe if offered one?,Totals,99,99,100,100
66,12,2B,Likelihood of Accepting a Bribe — A member of Congress,How likely do you think the following would be to accept a bribe if offered one?,Very likely,38,39,45,30
67,12,2B,Likelihood of Accepting a Bribe — A member of Congress,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,35,38,31,37
68,12,2B,Likelihood of Accepting a Bribe — A member of Congress,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,12,11,8,17
69,12,2B,Likelihood of Accepting a Bribe — A member of Congress,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,3,2,5,3
70,12,2B,Likelihood of Accepting a Bribe — A member of Congress,How likely do you think the following would be to accept a bribe if offered one?,Not sure,11,10,11,13
71,12,2B,Likelihood of Accepting a Bribe — A member of Congress,How likely do you think the following would be to accept a bribe if offered one?,Totals,99,100,100,100
72,13,2C,Likelihood of Accepting a Bribe — A governor,How likely do you think the following would be to accept a bribe if offered one?,Very likely,26,26,29,22
73,13,2C,Likelihood of Accepting a Bribe — A governor,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,38,36,42,36
74,13,2C,Likelihood of Accepting a Bribe — A governor,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,19,23,12,24
75,13,2C,Likelihood of Accepting a Bribe — A governor,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,5,4,6,5
76,13,2C,Likelihood of Accepting a Bribe — A governor,How likely do you think the following would be to accept a bribe if offered one?,Not sure,12,12,12,13
77,13,2C,Likelihood of Accepting a Bribe — A governor,How likely do you think the following would be to accept a bribe if offered one?,Totals,100,101,101,100
78,14,2D,Likelihood of Accepting a Bribe — A mayor,How likely do you think the following would be to accept a bribe if offered one?,Very likely,34,30,35,37
79,14,2D,Likelihood of Accepting a Bribe — A mayor,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,37,40,38,31
80,14,2D,Likelihood of Accepting a Bribe — A mayor,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,13,13,12,15
81,14,2D,Likelihood of Accepting a Bribe — A mayor,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,4,4,5,3
82,14,2D,Likelihood of Accepting a Bribe — A mayor,How likely do you think the following would be to accept a bribe if offered one?,Not sure,12,13,11,13
83,14,2D,Likelihood of Accepting a Bribe — A mayor,How likely do you think the following would be to accept a bribe if offered one?,Totals,100,100,101,99
84,15,2E,Likelihood of Accepting a Bribe — A Supreme Court justice,How likely do you think the following would be to accept a bribe if offered one?,Very likely,24,37,26,9
85,15,2E,Likelihood of Accepting a Bribe — A Supreme Court justice,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,24,28,26,17
86,15,2E,Likelihood of Accepting a Bribe — A Supreme Court justice,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,24,15,23,34
87,15,2E,Likelihood of Accepting a Bribe — A Supreme Court justice,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,14,7,10,26
88,15,2E,Likelihood of Accepting a Bribe — A Supreme Court justice,How likely do you think the following would be to accept a bribe if offered one?,Not sure,14,12,15,14
89,15,2E,Likelihood of Accepting a Bribe — A Supreme Court justice,How likely do you think the following would be to accept a bribe if offered one?,Totals,100,99,100,100
90,16,2F,Likelihood of Accepting a Bribe — Donald Trump,How likely do you think the following would be to accept a bribe if offered one?,Very likely,44,78,47,8
91,16,2F,Likelihood of Accepting a Bribe — Donald Trump,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,9,7,14,5
92,16,2F,Likelihood of Accepting a Bribe — Donald Trump,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,7,4,7,11
93,16,2F,Likelihood of Accepting a Bribe — Donald Trump,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,32,6,22,70
94,16,2F,Likelihood of Accepting a Bribe — Donald Trump,How likely do you think the following would be to accept a bribe if offered one?,Not sure,7,5,10,6
95,16,2F,Likelihood of Accepting a Bribe — Donald Trump,How likely do you think the following would be to accept a bribe if offered one?,Totals,99,100,100,100
96,17,2G,Likelihood of Accepting a Bribe — Gavin Newsom,How likely do you think the following would be to accept a bribe if offered one?,Very likely,27,8,25,47
97,17,2G,Likelihood of Accepting a Bribe — Gavin Newsom,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,18,17,22,15
98,17,2G,Likelihood of Accepting a Bribe — Gavin Newsom,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,19,31,17,9
99,17,2G,Likelihood of Accepting a Bribe — Gavin Newsom,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,16,27,12,9
100,17,2G,Likelihood of Accepting a Bribe — Gavin Newsom,How likely do you think the following would be to accept a bribe if offered one?,Not sure,20,17,24,19
101,17,2G,Likelihood of Accepting a Bribe — Gavin Newsom,How likely do you think the following would be to accept a bribe if offered one?,Totals,100,100,100,99
102,18,2H,Likelihood of Accepting a Bribe — Ron DeSantis,How likely do you think the following would be to accept a bribe if offered one?,Very likely,27,47,28,7
103,18,2H,Likelihood of Accepting a Bribe — Ron DeSantis,How likely do you think the following would be to accept a bribe if offered one?,Somewhat likely,19,25,22,10
104,18,2H,Likelihood of Accepting a Bribe — Ron DeSantis,How likely do you think the following would be to accept a bribe if offered one?,Not very likely,15,7,12,26
105,18,2H,Likelihood of Accepting a Bribe — Ron DeSantis,How likely do you think the following would be to accept a bribe if offered one?,Not at all likely,19,4,13,39
106,18,2H,Likelihood of Accepting a Bribe — Ron DeSantis,How likely do you think the following would be to accept a bribe if offered one?,Not sure,20,18,24,18
107,18,2H,Likelihood of Accepting a Bribe — Ron DeSantis,How likely do you think the following would be to accept a bribe if offered one?,Totals,100,101,99,100
